idquan,rating,item,price
301,5,<New>Pesto Fish Aglio Pasta ,197250
301,5,Veggie Pesto Pasta  Salad ,173580
301,5,Chicken Pesto Pasta Salad ,197250
301,5,Hot Torched Chicken Pasta,197250
301,5,Japchae Chicken and Noodles ,197250
301,5,Jalapeno Citrus Chicken Pasta,197250
301,5,Cajun Chicken and Mushroom Pasta,197250
301,5,Hot Torched Salmon Pasta,307710
301,5,Jalapeno Citrus Salmon Pasta,307710
301,5,Cajun Salmon Meatball & Lemon White Sauce Pasta,197250
301,5,Beef Bolognese Pasta,197250
301,5,Pesto Meatball Marinara,197250
301,5,Pesto Parmesan & Italian Meatball,197250
301,5,Chicken Caesar Salad,189360
301,5,Blue Cheese Cranberry and Pear Salad,189360
301,5,Citrus Chicken and Pumpkin Salad,189360
301,5,Hokkaido Spiced Chicken Salad,189360
301,5,Spiced Cauliflower and Tahini Salad,189360
301,5,Farm Fresh Salad,189360
301,5,Zesty-Spice Fish Riceberry,197250
301,5,Love Me Tender Riceberry,197250
301,5,Grilled Farm Fresh Chicken with Riceberry,197250
301,5,Zesty Multigrain Sea Bass,252480
301,5,Rainbow Rice Bowl,252480
301,5,Umami Miso Salmon,362940
301,5,Berry OG Smoothie,164901
301,5,Big Cacao Smoothie,164901
301,5,Popeyes Acai Smoothie,164901
301,5,Greek Acai Smoothie,164901
301,5,Spiced Chocolate Smoothie,133341
301,5, Banana Peanut Butter Smoothie,133341
301,5,Mango Passion Breeze Smoothie,117561
301,5,Green Dream Smoothie,117561
301,5,Raspberry Blast Smoothie,117561
301,5,Mango Immunity Smoothie,141231
301,5,Green Detox Smoothie,141231
301,5,Raspberry Antioxidant Smoothie,149121
301,5,Nutella Butter Bowl ,145965
301,5,Tickle My Berries,145965
301,5,Hold My Banana,145965
301,5,Butter My Coco Nuts,145965
301,5,Nutellicious,145965
301,5,Cream Yo Dreams,145965
301,5,Makai O.G.,145965
301,5,Your Dirty Mind,145965
301,5,Naked In Rio,145965
301,5,Super Seedy,145965
301,5,Mango Tango,145965
301,5,Nutella Banana <NEW>,193305
301,5,Classic Açaí,173580
301,5,Rainbow Lust,173580
301,5,The Nut Job,173580
301,5,Classic Greek,145965
301,5,Chia Classico,153855
301,5,Chia So Fly,153855
301,5,Chi Chi Chia Unit,153855
301,5,Mango Mania,145965
301,5,The Nutty Professor,145965
301,5,Mango Passion Yogurt Bowl,130185
301,5,Apple Cinnamon Swirl Yogurt Bowl,130185
301,5,Maple Popped Quinoa & Fruit Yogurt Bowl,130185
301,5,Rainbow Rice Combo,370830
301,5,Japchae Combo,370830
301,5,Farm Fresh Combo,370830
301,5,Umami Salmon Combo,449730
301,5,Hot Torched Salmon Combo,449730
301,5,Balsamic & Herb Spread With Sourdough Bread,126240
301,5,Caper & Olive Hummus Spread With Sourdough Bread,142020
301,5,Chipotle Hummus Spread With Sourdough Bread,142020
301,5,I’m In Love with the Coco,78900
301,5,Dark N Dirty,78900
301,5,Matcha Up To,78900
301,5,Banana Chia Bread - 1 Slice,78900
301,5,Iced Americano,78900
301,5,Cold Brew Coffee,94680
301,5,Iced Latte,94680
301,5,Iced Uji Matcha Latte,94680
301,5,Coke Original,31560
301,5,Coke Zero,31560
301,5,Singha Lemon Soda,31560
301,5,Reboost Fresh Apple,46551
301,5,Reboost Fresh Orange,46551
301,5,Singha Yuzu Soda,31560
301,5,Bottled Water,15780
301,5,Farm Fresh Chicken,47340
301,5,Grilled Chicken Breast,39450
301,5,Blacken Chicken,39450
301,5,Broccoli,19725
301,5,Chilli Jalapeno Pickled,11835
301,5,Pink Sauce,27615
301,5,Tomato Caramelized,11835
301,5,Edamame,11835
301,5,Chickpea,11835
301,5,Cucumber Japanese,11835
301,5,Carrot,7890
301,5,Pesto Sauce,23670
301,5,Cashew Nut,23670
301,5,Cheese Parmesan,19725
301,5,Olive Black Pitted,15780
301,5,Sunflower Seeds,15780
301,5,Bell Pepper,31560
301,5,Almond Sliced,19725
301,5,Cranberry,19725
301,5,Cheese Feta,23670
301,5,Grain Dressing Cesear Dressing,19725
301,5,Grain Dressing Citrus Dressing,19725
301,5,Grain Dressing Lemon Vinaigrette Dressing,19725
301,5,Grain Dressing Chipole Tahini Dressing,19725
301,5,Grain Dressing Greek Dressing,19725
301,5,Grain Dressing Blue Cheese Dressing,19725
301,5,Grain Dressing House Vinaigrette,19725
301,5,Grain Dressing Tahini Dressing,19725
301,5,Grain Dressing Sweet Chilli Vinaigrette,19725
302,5,Hiyayakko,78900
302,5,Hiyayakko with Chili Oil,110460
302,5,Drinking Water,15780
302,5,Coke No Sugar 450 ml.,27615
302,5,Coke Original 500 ml.,27615
302,5,6 pcs. of California Rolls,205140
302,5,Seafood Salad Roll,228810
302,5,Unagi Roll,251691
302,5,3 pcs. of Rainbow Roll,228810
302,5,6 pcs. of Rainbow Roll,386610
302,5,Tuna with Spicy Sauce Roll,173580
302,5,6 pcs. of Spicy Tuna Roll,330591
302,5,Salmon Aburi Saikyo-Miso Roll,173580
302,5,3 pcs. of Avocado and Eel Roll,235911
302,5,6 pcs. of Salmon Skin Roll,330591
302,5,3 pcs. of Salmon Roll,173580
302,5,6 pcs. of Salmon Roll,330591
302,5,3 pcs. of Shrimp and Cheese Roll,173580
302,5,6 pcs. of Salmon Aburi Saikyo Miso Roll,339270
302,5,6 pcs. of Avocado and Eel Roll,433950
302,5,3 pcs. of Salmon Skin Roll,173580
302,5,6 pcs. of Shrimp and Cheese Roll,330591
302,5,Mixed Oden,284040
302,5,Nagasaki Ramen,276150
302,5,Nagasaki Crispy Egg Noodles in Gravy Sauce,276150
302,5,Kake Udon,149121
302,5,Mentaiko Roe Udon,235911
302,5,Salmon with Salmon Roe Don,749550
302,5,Grilled Salmon Don Small Size,235911
302,5,Tuna Don,251691
302,5,Salmon Don Small Size,228810
302,5,Salmon Don Medium Size,331380
302,5,Mixed Sashimi Don Small Size,251691
302,5,Mixed Sashimi Don,433950
302,5,3 Kinds of Mixed Sashimi Don,418959
302,5,Grilled Salmon with Miso Sauce Don,235911
302,5,Diced Mixed Sashimi Don Small Size,235911
302,5,Diced Mixed Sashimi Don Medium Size,386610
302,5,Salmon with Three Flavored Sauce Don,433950
302,5,Salmon with Salmon Roe Don Small Size,235911
302,5,Salmon with Salmon Roe Don Medium Size,355050
302,5,Grilled Salmon Don Medium Size,386610
302,5,Tuna Don Size M,386610
302,5,Fried Pork with Rice,252480
302,5,Assorted Rice Porridge with Salmon,188571
302,5,Ochazuke ,157011
302,5,Chicken and Egg on Rice,235911
302,5,Rice Porridge with Plum Tea,157011
302,5,Grilled Sausage,173580
302,5,Grilled Pork Belly,157011
302,5,Grilled Shrimp,212241
302,5,Grilled Pork Intestine,157011
302,5,Grilled Saba Fish with Salt,173580
302,5,Grilled Hokke,251691
302,5,Grilled Squid,235911
302,5,Grilled Grounded Chicken-Tsukune,205140
302,5,Grilled Eggplant with Ginger,126240
302,5,Japanese Egg Roll,157800
302,5,Hamachi Fish Cheeks,433950
302,5,100 g. of Salmon Sashimi,260370
302,5,200 g. of Salmon Sashimi,473400
302,5,300 g. of Salmon Sashimi,670650
302,5,Fresh Oysters,315600
302,5,Tuna Sashimi,276150
302,5,Japanese Scallops,276150
302,5,Crispy Fried Gyoza,157011
302,5,Fried Oyster,220920
302,5,Fried Chicken Wings with Salt,157011
302,5,Fried Chicken Wings with Sauce,157011
302,5,Fried Chicken,173580
302,5,Fried Pork,205140
302,5,Fried Hamachi,228021
302,5,Fried Tofu with Dashi Sauce,134130
302,5,Mochi with Dashi Sauce,173580
302,5,Stewed Offal,157011
302,5,Stir Fried Surf Clams with Sake,204351
302,5,Stir Fried Surf Clams with Butter,204351
302,5,Stir Fried Spinach with Pork Belly and Egg,204351
302,5,Nikujaga,189360
302,5,Stir Fried Pork Belly with Japanese Vegetables,204351
302,5,Rice Wrapped in Seaweed with Cucumber Filling,93891
302,5,Rice Wrapped in Seaweed with Avocado Filling,110460
302,5,Rice Wrapped in Seaweed with Tuna Filling,173580
302,5,Rice Wrapped in Seaweed with Kanpyo Filling,110460
302,5,Rice Wrapped in Seaweed with Chinese Plum Filling,110460
302,5,Macaroni Salad,102570
302,5,Japanese Potato Salad,102570
302,5,Spicy Salmon Salad,173580
302,5,Tofu Salad,134130
302,5,Tomato Salad,134130
302,5,Japanese Potato Salad with Mentaiko Roe,134130
302,5,Mixed Sushi,252480
302,5,Salmon Set,228810
302,5,Hamachi Set,355050
302,5,Party Set,614631
302,5,Tuna Set,448941
303,5,Meat & Creamy Scrambled Eggs With Secret Sauce On Japanese Rice,101781
303,5,Meat & Creamy Scrambled Eggs Top Garlic Chili Crisp On Japanese Rice,125451
303,5,Signature Beef Skewers With Thai Spicy Dip,59175
303,5,Honey Americano Soda,70221
303,5,Beef Stir-Fried Secret Sweet Sauce & Crispy Shallots On Japanese Rice,149121
303,5,Spaghetti  Meat Top Creamy Scrambled Eggs With Secret Sauce,125451
303,5,Menu Set BoxFried Garlic Rice Top Stir-Fried Meat Cubes Can Choose L Salad L Fried Chicken Sweet Fish Sauce,172791
303,5,Stir-Fried Chicken With Chili Paste On Japanese Rice,101781
303,5,Roasted Teriyaki Chicken On Japanese Rice,109671
303,5,Fried Pork With  Spicy Dip On Japanese Rice,109671
303,5,Beef Slice With Egg Yolk Spicy Dip With Japanese Rice,197250
303,5,Beef Stir-Fried Garlic Chili Crisp On Japanese Rice เมนู Signature,149121
303,5,Beef  Stir-Fried Chili Paste On Japanese Rice,149121
303,5,Beef Stir-Fried Secret Sweet Sauce & Crispy Shallots On Japanese Rice,149121
303,5,Beef Stir-Fried Basil On Japanese Rice Pad Kaprao,149121
303,5,Beef Stir-Fried On Top With Okonomiyaki Mayonnaise On Japanese Rice,149121
303,5,Gyudon I Sliced Beef On Japanese Rice,149121
303,5,Pork Stir-Fried Secret Sweet Sauce & Crispy Shallots On Japanese Rice,125451
303,5,Pork Stir-Fried Garlic Chili Crisp On Japanese Rice,125451
303,5,Pork Stir-Fried Chili Paste On Japanese Rice,125451
303,5,Pork Stir-Fried Basil On Japanese Rice Pad Kaprao,125451
303,5,Pork Stir-Fried On Top With Okonomiyaki Mayonnaise On Japanese Rice,125451
303,5,Chicken Stir-Fried Garlic Chili Crisp On Japanese Rice,101781
303,5,Chicken Stir-Fried On Top With Okonomiyaki Mayonnaise On Japanese Rice,101781
303,5,Chicken Stir-Fried Basil On Japanese Rice Pad Kaprao,101781
303,5,Chicken Stir-Fried Chili Paste On Japanese Rice,101781
303,5,Chicken Stir-Fried Secret Sweet Sauce & Crispy Shallots On Japanese Rice,101781
303,5,Meat & Creamy Scrambled Eggs With Secret Sauce On Japanese Rice,101781
303,5,Meat & Creamy Scrambled Eggs Top Garlic Chili Crisp On Japanese Rice,125451
303,5,Meat & Creamy Scrambled Eggs Top Chili Paste On Japanese Rice,125451
303,5,Meat & Creamy Scrambled Eggs Top Basil On Japanese Rice Pad Kaprao,125451
303,5,Signature Beef Skewers With Thai Spicy Dip,59175
303,5,Beef Delish With Thai Spicy Dip,149121
303,5,Northeastern Thai Beef Sausage Sai Krok E-San 8 P,149121
303,5,Chinese Beef Sausage,117561
303,5,Beef Slice With Egg Yolk Spicy Dip,173580
303,5,Stir-Fried Rice With Meat & Chili Paste,101781
303,5,Stir-Fried Rice With Meat &  Basil Sauce,101781
303,5,Stir-Fried Rice With Meat & Secret Sweet Sauce & Crispy Shallots ,101781
303,5,Stir-Fried Rice With Meat & Garlic Chili Crisp,101781
303,5,Spaghetti I Meat Stir Fried Chili Paste,125451
303,5,Spaghetti  Meat Stir-Fried Secret Sweet Sauce & Crispy Shallots ,125451
303,5,Spaghetti L Meat Stir-Fried Garlic Chili Crisp ,125451
303,5,Spaghetti  Meat Stir Fried Basil Pad Kaprao,125451
303,5,Spaghetti  Meat Top Creamy Scrambled Eggs With Secret Sauce,125451
303,5,Spaghetti Chili Bacon,125451
303,5,Beef Cubes On Japanese Rice With Pickled Egg & Carrot Radish Pickled,235911
303,5,Fried Garlic RICE With Chinese Beef Sausage,149121
303,5,Padthai ,101781
303,5,Crispy Fried Chicken with Sweet Fish Sauce on Rice,125451
303,5,Plant-Based Crispy Pork Stir Fired On Rice Can Choose An Option Menu,149121
303,5,Salad Seasonal Fruit Japanese Dressing Sesame Soy Sauce L Size L,93891
303,5,Spicy Beef Salad,149121
303,5,Grilled Chicken Salad ,117561
303,5,Spicy Beef Soup,157800
303,5,Clean Soup With Tofu And Ground Beef,142020
303,5,French Fried,78111
303,5,Mixed Fries,101781
303,5,Curly Fried Sausage L Add On L Size L,78111
303,5,"Yakitori 4 Skewers, 3 Yakitori Grill Chicken And 1 Vegetables Skewers",78111
303,5,Meat Cubes  Garlic Chili Crisp   Main Dish Without Rice,125451
303,5,Meat Cubes Creamy Scrambled Eggs With Secret Sauce  L Main Dish Without Rice,125451
303,5, Meat Stir Fried Basil  Main Dish Without Rice,125451
303,5,Stir-Fried Meat Cubes L Chilli Oil Sauce L Main Dish Without Rice,125451
303,5,Meat Stir-Fried  Sweet Sauce Crispy Shallots L Main Dish Without Rice,125451
303,5,Steamed Japanese Rice,23670
303,5,Garlic Fried Japanese Rice,39450
303,5,Beef Fat Fried Rice,62331
303,5,Thai Style Fried Egg,19725
303,5,Pickled Egg with Fish Sauce and Chili,23670
303,5,Creamy Scrambled Egg,43395
303,5,Double Pickled Fried Egg,55230
303,5,Garlic Chili Crisp Cup,11835
303,5,Egg Soup,30771
303,5,Grass Jelly,31560
303,5,Iced Americano,59175
303,5,Coconut Blossom Iced Americano,70221
303,5,Iced Latte,59175
303,5,Iced Espresso,59175
303,5,Sojucano Peach,70221
303,5,Yuzu Americano Soda,70221
303,5,Honey Americano Soda,70221
303,5,Iced Mocha,59175
303,5,Iced Cappuccino,59175
303,5,Iced Thai Milk Tea,54441
303,5,Iced Thai Lime Tea,54441
303,5,Iced Cocoa,54441
303,5,Iced Yuzu Soda,54441
303,5,Iced Peach Soda,54441
303,5,Coke Original 325 ml.,23670
303,5,Singha Red Lemon Soda,23670
303,5,Sprite 325 ml.,23670
303,5,Schweppes Manao Soda 325 ml.,23670
303,5,Namthip Water 550 ml.,19725
303,5,Coke Zero,23670
304,5,Roti with Banana and Chocolate,62331
304,5,Roti with Banana and Nutella,70221
304,5,Roti with Banana without Egg,51285
304,5,Roti with Nutella,59175
304,5,Roti with Banana and Egg,54441
304,5,Pulled Milo,43395
304,5,Signature Roti with Cheese,70221
304,5,Roti with Banana and Chocolate,62331
304,5,Signature Roti,59175
304,5,Tissue Roti with Condensed Milk and Milo,59175
304,5,Roti with Fried Egg and Cheese,70221
304,5,Roti with Fried Egg,51285
304,5,Milk with Milo Powder,43395
304,5,Signature Tea,43395
304,5,Signature Green Tea,43395
304,5,Red Syrup Soda,43395
304,5,Chicken Murtabak Roti,74955
304,5,Roti with Pizza,117561
304,5,Normal Roti,38661
304,5,Roti with Condensed Milk and Chocolate,43395
304,5,Roti with Condensed Milk and Milo,43395
304,5,Roti with Honey,43395
304,5,Roti with Caramel,43395
304,5,Roti with Sweet Egg Floss,51285
304,5,Roti with Almond and Chocolate,51285
304,5,Roti with Nutella,59175
304,5,Roti with Crunchy Ovaltine,59175
304,5,Mini Roti,43395
304,5,Mini Roti with Milo,51285
304,5,Roti with Banana without Egg,51285
304,5,Roti with Banana and Egg,54441
304,5,Roti with Banana and Milo,62331
304,5,Roti with Choco Banana,59175
304,5,Roti with Banana and Cheese,78111
304,5,"Roti with Banana, Cheese and Chocolate",78111
304,5,Roti with Banana and Nutella,70221
304,5,"Roti with Banana, Peanut Butter and Chocolate",70221
304,5,Roti with Corn,51285
304,5,Roti with Corn and Chocolate,59175
304,5,Roti with Corn and Cheese,78111
304,5,"Roti with Corn, Cheese and Chocolate",78111
304,5,"Roti with Corn, Peanut Butter and Chocolate",70221
304,5,Roti with Corn and Nutella,70221
304,5,Tissue Roti with Milk,51285
304,5,Tissue Roti with Milk and Chocolate,59175
304,5,Tissue Roti with Banana and Chocolate,67065
304,5,Tissue Roti with Whipped Cream and Chocolate,74955
304,5,Tissue Roti with Whipped Cream and Caramel,74955
304,5,"Tissue Roti with Whipped Cream, Banana and Chocolate",74955
304,5,"Tissue Roti with Whipped Cream, Sweet Egg Floss and Chocolate",74955
304,5,Roti with Egg,51285
304,5,Roti with Egg and Milo,59175
304,5,Roti with Egg and Chocolate,59175
304,5,Roti with Egg and Caramel,59175
304,5,Roti with Egg and Cheese,70221
304,5,Roti with Egg and Nutella,67065
304,5,"Roti with Egg, Corn, Peanut Butter and Chocolate",67065
304,5,"Roti with Egg, Ham and Cheese",78111
304,5,Puff Roti with Sweet Egg Floss,67065
304,5,Roti with Young Coconut,67065
304,5,Roti with Thai Pandan Custard,43395
304,5,Roti with Vanilla and Custard,43395
304,5,Roti with Strawberry,43395
304,5,Roti with Cheese,70221
304,5,Roti with Ham and Cheese,70221
304,5,Roti with Ham and Fried Egg,67065
304,5,Roti with Spinach and Cheese,78111
304,5,Teh Tarik,43395
304,5,Pulled Coffee,43395
304,5,Pulled Green Tea,43395
304,5,Pulled Milo,43395
304,5,Pulled Cocoa,43395
304,5,Pulled Nestea,43395
304,5,Pulled Fresh Milk,43395
304,5,Pulled Pink Milk,43395
304,5,Pulled Caramel Milk,43395
304,5,Signature Cocoa,43395
304,5,Black Tea,43395
304,5,Lime Tea,43395
304,5,Chinese Plum Tea,43395
304,5,Green Syrup Soda,43395
304,5,Strawberry Soda,43395
304,5,Lychee Soda,43395
304,5,Passion Fruit Soda,43395
304,5,Apple Soda,43395
304,5,Blue Lemon Soda,43395
304,5,Kiwi Soda,43395
304,5,Red Syrup and Lime Soda,43395
304,5,Lychee Lime Soda,43395
304,5,Honey Lime Soda,43395
304,5,Lime Chinese Plum Soda,43395
304,5,Apple and Lime Soda,43395
304,5,Blue Lemon and Lime Soda,43395
304,5,Drinking Water,15780
304,5,Banana Frappe,59175
304,5,Coke Original 325 ml.,23670
304,5,Nugget,62331
304,5,French Fries,59175
